week_start,year,week_number,region_code,region_name,patch_code,available_engineers,capacity_jobs,demand_jobs,gap_jobs,utilisation_pct,rag_status,is_forecast
2024-11-04,2024,45,NW,North West,NW-P4,4,16,18,-2,112.5,Red,0
2024-11-04,2024,45,NW,North West,NW-P5,4,16,16,0,100.0,Red,0
2024-11-04,2024,45,NW,North West,NW-P6,5,20,18,2,90.0,Red,0
2024-11-04,2024,45,NE,North East,NE-P1,3,12,13,-1,108.3,Red,0
2024-11-04,2024,45,NE,North East,NE-P2,3,12,17,-5,141.7,Red,0
2024-11-04,2024,45,NE,North East,NE-P3,3,12,14,-2,116.7,Red,0
2024-11-04,2024,45,NE,North East,NE-P4,4,16,13,3,81.2,Amber,0
2024-11-04,2024,45,NE,North East,NE-P5,4,16,14,2,87.5,Amber,0
2024-11-04,2024,45,MID,Midlands,MID-P1,5,20,17,3,85.0,Amber,0
2024-11-04,2024,45,MID,Midlands,MID-P2,4,16,17,-1,106.2,Red,0
2024-11-04,2024,45,MID,Midlands,MID-P3,4,16,15,1,93.8,Red,0
2024-11-04,2024,45,MID,Midlands,MID-P4,4,16,17,-1,106.2,Red,0
2024-11-04,2024,45,MID,Midlands,MID-P5,4,16,18,-2,112.5,Red,0
2024-11-04,2024,45,MID,Midlands,MID-P6,4,16,18,-2,112.5,Red,0
2024-11-04,2024,45,MID,Midlands,MID-P7,4,16,14,2,87.5,Amber,0
2024-11-04,2024,45,SE,South East,SE-P1,5,20,17,3,85.0,Amber,0
2024-11-04,2024,45,SE,South East,SE-P2,5,20,16,4,80.0,Amber,0
2024-11-04,2024,45,SE,South East,SE-P3,4,16,17,-1,106.2,Red,0
2024-11-04,2024,45,SE,South East,SE-P4,5,20,16,4,80.0,Amber,0
2024-11-04,2024,45,SE,South East,SE-P5,5,20,16,4,80.0,Amber,0
2024-11-04,2024,45,SE,South East,SE-P6,4,16,14,2,87.5,Amber,0
2024-11-04,2024,45,SE,South East,SE-P7,5,20,17,3,85.0,Amber,0
2024-11-04,2024,45,SE,South East,SE-P8,4,16,15,1,93.8,Red,0
2024-11-04,2024,45,SW,South West,SW-P1,4,16,16,0,100.0,Red,0
2024-11-04,2024,45,SW,South West,SW-P2,5,20,16,4,80.0,Amber,0
2024-11-04,2024,45,SW,South West,SW-P3,5,20,19,1,95.0,Red,0
2024-11-04,2024,45,SW,South West,SW-P4,5,20,15,5,75.0,Amber,0
2024-11-04,2024,45,WAL,Wales,WAL-P1,4,16,16,0,100.0,Red,0
2024-11-04,2024,45,WAL,Wales,WAL-P2,5,20,17,3,85.0,Amber,0
2024-11-04,2024,45,WAL,Wales,WAL-P3,5,20,16,4,80.0,Amber,0
2024-11-04,2024,45,SCO,Scotland,SCO-P1,4,16,15,1,93.8,Red,0
2024-11-04,2024,45,SCO,Scotland,SCO-P2,4,16,17,-1,106.2,Red,0
2024-11-04,2024,45,SCO,Scotland,SCO-P3,4,16,14,2,87.5,Amber,0
2024-11-04,2024,45,SCO,Scotland,SCO-P4,5,20,14,6,70.0,Green,0
2024-11-04,2024,45,YRK,Yorkshire,YRK-P1,4,16,16,0,100.0,Red,0
2024-11-04,2024,45,YRK,Yorkshire,YRK-P2,4,16,19,-3,118.8,Red,0
2024-11-04,2024,45,YRK,Yorkshire,YRK-P3,5,20,18,2,90.0,Red,0
2024-11-04,2024,45,YRK,Yorkshire,YRK-P4,4,16,19,-3,118.8,Red,0
2024-11-04,2024,45,YRK,Yorkshire,YRK-P5,4,16,16,0,100.0,Red,0
2024-11-11,2024,46,NW,North West,NW-P1,5,20,16,4,80.0,Amber,0
2024-11-11,2024,46,NW,North West,NW-P2,5,20,17,3,85.0,Amber,0
2024-11-11,2024,46,NW,North West,NW-P3,5,20,20,0,100.0,Red,0
2024-11-11,2024,46,NW,North West,NW-P4,4,16,15,1,93.8,Red,0
2024-11-11,2024,46,NW,North West,NW-P5,4,16,14,2,87.5,Amber,0
2024-11-11,2024,46,NW,North West,NW-P6,5,20,17,3,85.0,Amber,0
2024-11-11,2024,46,NE,North East,NE-P1,3,12,15,-3,125.0,Red,0
2024-11-11,2024,46,NE,North East,NE-P2,3,12,17,-5,141.7,Red,0
2024-11-11,2024,46,NE,North East,NE-P3,4,16,12,4,75.0,Amber,0
2024-11-11,2024,46,NE,North East,NE-P4,4,16,14,2,87.5,Amber,0
2024-11-11,2024,46,NE,North East,NE-P5,4,16,13,3,81.2,Amber,0
2024-11-11,2024,46,MID,Midlands,MID-P1,4,16,16,0,100.0,Red,0
2024-11-11,2024,46,MID,Midlands,MID-P2,5,20,16,4,80.0,Amber,0
2024-11-11,2024,46,MID,Midlands,MID-P3,5,20,16,4,80.0,Amber,0
2024-11-11,2024,46,MID,Midlands,MID-P4,4,16,17,-1,106.2,Red,0
2024-11-11,2024,46,MID,Midlands,MID-P5,4,16,17,-1,106.2,Red,0
2024-11-11,2024,46,MID,Midlands,MID-P6,5,20,16,4,80.0,Amber,0
2024-11-11,2024,46,MID,Midlands,MID-P7,4,16,15,1,93.8,Red,0
2024-11-11,2024,46,SE,South East,SE-P1,4,16,17,-1,106.2,Red,0
2024-11-11,2024,46,SE,South East,SE-P2,4,16,17,-1,106.2,Red,0
2024-11-11,2024,46,SE,South East,SE-P3,4,16,16,0,100.0,Red,0
2024-11-11,2024,46,SE,South East,SE-P4,4,16,17,-1,106.2,Red,0
2024-11-11,2024,46,SE,South East,SE-P5,5,20,16,4,80.0,Amber,0
2024-11-11,2024,46,SE,South East,SE-P6,5,20,15,5,75.0,Amber,0
2024-11-11,2024,46,SE,South East,SE-P7,5,20,18,2,90.0,Red,0
2024-11-11,2024,46,SE,South East,SE-P8,5,20,16,4,80.0,Amber,0
2024-11-11,2024,46,SW,South West,SW-P1,4,16,15,1,93.8,Red,0
2024-11-11,2024,46,SW,South West,SW-P2,5,20,15,5,75.0,Amber,0
2024-11-11,2024,46,SW,South West,SW-P3,4,16,14,2,87.5,Amber,0
2024-11-11,2024,46,SW,South West,SW-P4,4,16,11,5,68.8,Green,0
2024-11-11,2024,46,WAL,Wales,WAL-P1,4,16,17,-1,106.2,Red,0
2024-11-11,2024,46,WAL,Wales,WAL-P2,4,16,16,0,100.0,Red,0
2024-11-11,2024,46,WAL,Wales,WAL-P3,4,16,14,2,87.5,Amber,0
2024-11-11,2024,46,SCO,Scotland,SCO-P1,5,20,16,4,80.0,Amber,0
2024-11-11,2024,46,SCO,Scotland,SCO-P2,5,20,16,4,80.0,Amber,0
2024-11-11,2024,46,SCO,Scotland,SCO-P3,4,16,17,-1,106.2,Red,0
2024-11-11,2024,46,SCO,Scotland,SCO-P4,5,20,17,3,85.0,Amber,0
2024-11-11,2024,46,YRK,Yorkshire,YRK-P1,5,20,14,6,70.0,Green,0
2024-11-11,2024,46,YRK,Yorkshire,YRK-P2,4,16,17,-1,106.2,Red,0
2024-11-11,2024,46,YRK,Yorkshire,YRK-P3,4,16,19,-3,118.8,Red,0
2024-11-11,2024,46,YRK,Yorkshire,YRK-P4,5,20,21,-1,105.0,Red,0
2024-11-11,2024,46,YRK,Yorkshire,YRK-P5,4,16,19,-3,118.8,Red,0
2024-11-18,2024,47,NW,North West,NW-P1,5,20,16,4,80.0,Amber,0
2024-11-18,2024,47,NW,North West,NW-P2,5,20,17,3,85.0,Amber,0
2024-11-18,2024,47,NW,North West,NW-P3,5,20,13,7,65.0,Green,0
2024-11-18,2024,47,NW,North West,NW-P4,4,16,16,0,100.0,Red,0
2024-11-18,2024,47,NW,North West,NW-P5,4,16,16,0,100.0,Red,0
2024-11-18,2024,47,NW,North West,NW-P6,4,16,15,1,93.8,Red,0
2024-11-18,2024,47,NE,North East,NE-P1,4,16,16,0,100.0,Red,0
2024-11-18,2024,47,NE,North East,NE-P2,4,16,10,6,62.5,Green,0
2024-11-18,2024,47,NE,North East,NE-P3,4,16,13,3,81.2,Amber,0
2024-11-18,2024,47,NE,North East,NE-P4,4,16,16,0,100.0,Red,0
2024-11-18,2024,47,NE,North East,NE-P5,4,16,11,5,68.8,Green,0
2024-11-18,2024,47,MID,Midlands,MID-P1,5,20,15,5,75.0,Amber,0
2024-11-18,2024,47,MID,Midlands,MID-P2,5,20,16,4,80.0,Amber,0
2024-11-18,2024,47,MID,Midlands,MID-P3,5,20,15,5,75.0,Amber,0
2024-11-18,2024,47,MID,Midlands,MID-P4,4,16,15,1,93.8,Red,0
2024-11-18,2024,47,MID,Midlands,MID-P5,4,16,14,2,87.5,Amber,0
2024-11-18,2024,47,MID,Midlands,MID-P6,5,20,17,3,85.0,Amber,0
2024-11-18,2024,47,MID,Midlands,MID-P7,5,20,16,4,80.0,Amber,0
2024-11-18,2024,47,SE,South East,SE-P1,5,20,18,2,90.0,Red,0
2024-11-18,2024,47,SE,South East,SE-P2,5,20,18,2,90.0,Red,0
2024-11-18,2024,47,SE,South East,SE-P3,4,16,18,-2,112.5,Red,0
2024-11-18,2024,47,SE,South East,SE-P4,4,16,18,-2,112.5,Red,0
2024-11-18,2024,47,SE,South East,SE-P5,5,20,15,5,75.0,Amber,0
2024-11-18,2024,47,SE,South East,SE-P6,5,20,14,6,70.0,Green,0
2024-11-18,2024,47,SE,South East,SE-P7,5,20,16,4,80.0,Amber,0
2024-11-18,2024,47,SE,South East,SE-P8,5,20,16,4,80.0,Amber,0
2024-11-18,2024,47,SW,South West,SW-P1,4,16,15,1,93.8,Red,0
2024-11-18,2024,47,SW,South West,SW-P2,5,20,14,6,70.0,Green,0
2024-11-18,2024,47,SW,South West,SW-P3,5,20,15,5,75.0,Amber,0
2024-11-18,2024,47,SW,South West,SW-P4,4,16,13,3,81.2,Amber,0
2024-11-18,2024,47,WAL,Wales,WAL-P1,4,16,17,-1,106.2,Red,0
2024-11-18,2024,47,WAL,Wales,WAL-P2,4,16,17,-1,106.2,Red,0
2024-11-18,2024,47,WAL,Wales,WAL-P3,5,20,16,4,80.0,Amber,0
2024-11-18,2024,47,SCO,Scotland,SCO-P1,4,16,18,-2,112.5,Red,0
2024-11-18,2024,47,SCO,Scotland,SCO-P2,5,20,16,4,80.0,Amber,0
2024-11-18,2024,47,SCO,Scotland,SCO-P3,4,16,18,-2,112.5,Red,0
2024-11-18,2024,47,SCO,Scotland,SCO-P4,4,16,14,2,87.5,Amber,0
2024-11-18,2024,47,YRK,Yorkshire,YRK-P1,4,16,16,0,100.0,Red,0
2024-11-18,2024,47,YRK,Yorkshire,YRK-P2,5,20,18,2,90.0,Red,0
2024-11-18,2024,47,YRK,Yorkshire,YRK-P3,4,16,19,-3,118.8,Red,0
2024-11-18,2024,47,YRK,Yorkshire,YRK-P4,5,20,17,3,85.0,Amber,0
2024-11-18,2024,47,YRK,Yorkshire,YRK-P5,4,16,20,-4,125.0,Red,0
2024-11-25,2024,48,NW,North West,NW-P1,5,20,17,3,85.0,Amber,0
2024-11-25,2024,48,NW,North West,NW-P2,5,20,14,6,70.0,Green,0
2024-11-25,2024,48,NW,North West,NW-P3,4,16,13,3,81.2,Amber,0
2024-11-25,2024,48,NW,North West,NW-P4,5,20,15,5,75.0,Amber,0
2024-11-25,2024,48,NW,North West,NW-P5,4,16,14,2,87.5,Amber,0
2024-11-25,2024,48,NW,North West,NW-P6,4,16,16,0,100.0,Red,0
2024-11-25,2024,48,NE,North East,NE-P1,4,16,14,2,87.5,Amber,0
2024-11-25,2024,48,NE,North East,NE-P2,3,12,15,-3,125.0,Red,0
2024-11-25,2024,48,NE,North East,NE-P3,3,12,13,-1,108.3,Red,0
2024-11-25,2024,48,NE,North East,NE-P4,4,16,12,4,75.0,Amber,0
2024-11-25,2024,48,NE,North East,NE-P5,4,16,11,5,68.8,Green,0
2024-11-25,2024,48,MID,Midlands,MID-P1,4,16,15,1,93.8,Red,0
2024-11-25,2024,48,MID,Midlands,MID-P2,5,20,15,5,75.0,Amber,0
2024-11-25,2024,48,MID,Midlands,MID-P3,4,16,14,2,87.5,Amber,0
2024-11-25,2024,48,MID,Midlands,MID-P4,4,16,15,1,93.8,Red,0
2024-11-25,2024,48,MID,Midlands,MID-P5,5,20,18,2,90.0,Red,0
2024-11-25,2024,48,MID,Midlands,MID-P6,5,20,19,1,95.0,Red,0
2024-11-25,2024,48,MID,Midlands,MID-P7,5,20,19,1,95.0,Red,0
2024-11-25,2024,48,SE,South East,SE-P1,4,16,16,0,100.0,Red,0
2024-11-25,2024,48,SE,South East,SE-P2,4,16,17,-1,106.2,Red,0
2024-11-25,2024,48,SE,South East,SE-P3,5,20,16,4,80.0,Amber,0
2024-11-25,2024,48,SE,South East,SE-P4,4,16,17,-1,106.2,Red,0
2024-11-25,2024,48,SE,South East,SE-P5,4,16,17,-1,106.2,Red,0
2024-11-25,2024,48,SE,South East,SE-P6,4,16,17,-1,106.2,Red,0
2024-11-25,2024,48,SE,South East,SE-P7,4,16,16,0,100.0,Red,0
2024-11-25,2024,48,SE,South East,SE-P8,4,16,16,0,100.0,Red,0
2024-11-25,2024,48,SW,South West,SW-P1,4,16,14,2,87.5,Amber,0
2024-11-25,2024,48,SW,South West,SW-P2,4,16,15,1,93.8,Red,0
2024-11-25,2024,48,SW,South West,SW-P3,5,20,16,4,80.0,Amber,0
2024-11-25,2024,48,SW,South West,SW-P4,4,16,14,2,87.5,Amber,0
2024-11-25,2024,48,WAL,Wales,WAL-P1,4,16,18,-2,112.5,Red,0
2024-11-25,2024,48,WAL,Wales,WAL-P2,5,20,19,1,95.0,Red,0
2024-11-25,2024,48,WAL,Wales,WAL-P3,4,16,14,2,87.5,Amber,0
2024-11-25,2024,48,SCO,Scotland,SCO-P1,5,20,15,5,75.0,Amber,0
2024-11-25,2024,48,SCO,Scotland,SCO-P2,5,20,16,4,80.0,Amber,0
2024-11-25,2024,48,SCO,Scotland,SCO-P3,5,20,17,3,85.0,Amber,0
2024-11-25,2024,48,SCO,Scotland,SCO-P4,5,20,16,4,80.0,Amber,0
2024-11-25,2024,48,YRK,Yorkshire,YRK-P1,4,16,17,-1,106.2,Red,0
2024-11-25,2024,48,YRK,Yorkshire,YRK-P2,4,16,19,-3,118.8,Red,0
2024-11-25,2024,48,YRK,Yorkshire,YRK-P3,5,20,19,1,95.0,Red,0
2024-11-25,2024,48,YRK,Yorkshire,YRK-P4,4,16,20,-4,125.0,Red,0
2024-11-25,2024,48,YRK,Yorkshire,YRK-P5,4,16,12,4,75.0,Amber,0
2024-12-02,2024,49,NW,North West,NW-P1,4,16,19,-3,118.8,Red,0
2024-12-02,2024,49,NW,North West,NW-P2,4,16,15,1,93.8,Red,0
2024-12-02,2024,49,NW,North West,NW-P3,5,20,16,4,80.0,Amber,0
2024-12-02,2024,49,NW,North West,NW-P4,5,20,13,7,65.0,Green,0
2024-12-02,2024,49,NW,North West,NW-P5,4,16,17,-1,106.2,Red,0
2024-12-02,2024,49,NW,North West,NW-P6,5,20,11,9,55.0,Green,0
2024-12-02,2024,49,NE,North East,NE-P1,3,12,13,-1,108.3,Red,0
2024-12-02,2024,49,NE,North East,NE-P2,4,16,13,3,81.2,Amber,0
2024-12-02,2024,49,NE,North East,NE-P3,4,16,14,2,87.5,Amber,0
2024-12-02,2024,49,NE,North East,NE-P4,4,16,15,1,93.8,Red,0
2024-12-02,2024,49,NE,North East,NE-P5,4,16,16,0,100.0,Red,0
2024-12-02,2024,49,MID,Midlands,MID-P1,4,16,15,1,93.8,Red,0
2024-12-02,2024,49,MID,Midlands,MID-P2,4,16,14,2,87.5,Amber,0
2024-12-02,2024,49,MID,Midlands,MID-P3,5,20,17,3,85.0,Amber,0
2024-12-02,2024,49,MID,Midlands,MID-P4,5,20,13,7,65.0,Green,0
2024-12-02,2024,49,MID,Midlands,MID-P5,4,16,15,1,93.8,Red,0
2024-12-02,2024,49,MID,Midlands,MID-P6,5,20,13,7,65.0,Green,0
2024-12-02,2024,49,MID,Midlands,MID-P7,5,20,16,4,80.0,Amber,0
2024-12-02,2024,49,SE,South East,SE-P1,5,20,17,3,85.0,Amber,0
2024-12-02,2024,49,SE,South East,SE-P2,4,16,16,0,100.0,Red,0
2024-12-02,2024,49,SE,South East,SE-P3,4,16,15,1,93.8,Red,0
2024-12-02,2024,49,SE,South East,SE-P4,5,20,13,7,65.0,Green,0
2024-12-02,2024,49,SE,South East,SE-P5,4,16,15,1,93.8,Red,0
2024-12-02,2024,49,SE,South East,SE-P6,4,16,17,-1,106.2,Red,0
2024-12-02,2024,49,SE,South East,SE-P7,5,20,17,3,85.0,Amber,0
2024-12-02,2024,49,SE,South East,SE-P8,5,20,16,4,80.0,Amber,0
2024-12-02,2024,49,SW,South West,SW-P1,4,16,14,2,87.5,Amber,0
2024-12-02,2024,49,SW,South West,SW-P2,4,16,15,1,93.8,Red,0
2024-12-02,2024,49,SW,South West,SW-P3,4,16,15,1,93.8,Red,0
2024-12-02,2024,49,SW,South West,SW-P4,5,20,13,7,65.0,Green,0
2024-12-02,2024,49,WAL,Wales,WAL-P1,5,20,15,5,75.0,Amber,0
2024-12-02,2024,49,WAL,Wales,WAL-P2,5,20,15,5,75.0,Amber,0
2024-12-02,2024,49,WAL,Wales,WAL-P3,4,16,16,0,100.0,Red,0
2024-12-02,2024,49,SCO,Scotland,SCO-P1,5,20,16,4,80.0,Amber,0
2024-12-02,2024,49,SCO,Scotland,SCO-P2,4,16,17,-1,106.2,Red,0
2024-12-02,2024,49,SCO,Scotland,SCO-P3,4,16,14,2,87.5,Amber,0
2024-12-02,2024,49,SCO,Scotland,SCO-P4,4,16,14,2,87.5,Amber,0
2024-12-02,2024,49,YRK,Yorkshire,YRK-P1,4,16,14,2,87.5,Amber,0
2024-12-02,2024,49,YRK,Yorkshire,YRK-P2,4,16,16,0,100.0,Red,0
2024-12-02,2024,49,YRK,Yorkshire,YRK-P3,5,20,13,7,65.0,Green,0
2024-12-02,2024,49,YRK,Yorkshire,YRK-P4,4,16,15,1,93.8,Red,0
2024-12-02,2024,49,YRK,Yorkshire,YRK-P5,4,16,16,0,100.0,Red,0
2024-12-09,2024,50,NW,North West,NW-P1,4,16,14,2,87.5,Amber,0
2024-12-09,2024,50,NW,North West,NW-P2,5,20,16,4,80.0,Amber,0
2024-12-09,2024,50,NW,North West,NW-P3,4,16,14,2,87.5,Amber,0
2024-12-09,2024,50,NW,North West,NW-P4,4,16,13,3,81.2,Amber,0
2024-12-09,2024,50,NW,North West,NW-P5,5,20,16,4,80.0,Amber,0
2024-12-09,2024,50,NW,North West,NW-P6,4,16,13,3,81.2,Amber,0
2024-12-09,2024,50,NE,North East,NE-P1,4,16,15,1,93.8,Red,0
2024-12-09,2024,50,NE,North East,NE-P2,3,12,13,-1,108.3,Red,0
2024-12-09,2024,50,NE,North East,NE-P3,3,12,13,-1,108.3,Red,0
2024-12-09,2024,50,NE,North East,NE-P4,3,12,13,-1,108.3,Red,0
2024-12-09,2024,50,NE,North East,NE-P5,3,12,15,-3,125.0,Red,0
2024-12-09,2024,50,MID,Midlands,MID-P1,4,16,14,2,87.5,Amber,0
2024-12-09,2024,50,MID,Midlands,MID-P2,5,20,16,4,80.0,Amber,0
2024-12-09,2024,50,MID,Midlands,MID-P3,4,16,15,1,93.8,Red,0
2024-12-09,2024,50,MID,Midlands,MID-P4,4,16,16,0,100.0,Red,0
2024-12-09,2024,50,MID,Midlands,MID-P5,4,16,14,2,87.5,Amber,0
2024-12-09,2024,50,MID,Midlands,MID-P6,5,20,16,4,80.0,Amber,0
2024-12-09,2024,50,MID,Midlands,MID-P7,4,16,17,-1,106.2,Red,0
2024-12-09,2024,50,SE,South East,SE-P1,5,20,16,4,80.0,Amber,0
2024-12-09,2024,50,SE,South East,SE-P2,4,16,14,2,87.5,Amber,0
2024-12-09,2024,50,SE,South East,SE-P3,4,16,19,-3,118.8,Red,0
2024-12-09,2024,50,SE,South East,SE-P4,4,16,14,2,87.5,Amber,0
2024-12-09,2024,50,SE,South East,SE-P5,5,20,14,6,70.0,Green,0
2024-12-09,2024,50,SE,South East,SE-P6,5,20,13,7,65.0,Green,0
2024-12-09,2024,50,SE,South East,SE-P7,4,16,17,-1,106.2,Red,0
2024-12-09,2024,50,SE,South East,SE-P8,5,20,14,6,70.0,Green,0
2024-12-09,2024,50,SW,South West,SW-P1,4,16,17,-1,106.2,Red,0
2024-12-09,2024,50,SW,South West,SW-P2,5,20,15,5,75.0,Amber,0
2024-12-09,2024,50,SW,South West,SW-P3,5,20,11,9,55.0,Green,0
2024-12-09,2024,50,SW,South West,SW-P4,4,16,13,3,81.2,Amber,0
2024-12-09,2024,50,WAL,Wales,WAL-P1,5,20,15,5,75.0,Amber,0
2024-12-09,2024,50,WAL,Wales,WAL-P2,5,20,16,4,80.0,Amber,0
2024-12-09,2024,50,WAL,Wales,WAL-P3,4,16,13,3,81.2,Amber,0
2024-12-09,2024,50,SCO,Scotland,SCO-P1,4,16,17,-1,106.2,Red,0
2024-12-09,2024,50,SCO,Scotland,SCO-P2,5,20,16,4,80.0,Amber,0
2024-12-09,2024,50,SCO,Scotland,SCO-P3,4,16,16,0,100.0,Red,0
2024-12-09,2024,50,SCO,Scotland,SCO-P4,5,20,15,5,75.0,Amber,0
2024-12-09,2024,50,YRK,Yorkshire,YRK-P1,5,20,16,4,80.0,Amber,0
2024-12-09,2024,50,YRK,Yorkshire,YRK-P2,4,16,19,-3,118.8,Red,0
2024-12-09,2024,50,YRK,Yorkshire,YRK-P3,4,16,21,-5,131.2,Red,0
2024-12-09,2024,50,YRK,Yorkshire,YRK-P4,5,20,17,3,85.0,Amber,0
2024-12-09,2024,50,YRK,Yorkshire,YRK-P5,5,20,16,4,80.0,Amber,0
2024-12-16,2024,51,NW,North West,NW-P1,5,20,18,2,90.0,Red,0
2024-12-16,2024,51,NW,North West,NW-P2,4,16,14,2,87.5,Amber,0
2024-12-16,2024,51,NW,North West,NW-P3,5,20,13,7,65.0,Green,0
2024-12-16,2024,51,NW,North West,NW-P4,5,20,16,4,80.0,Amber,0
2024-12-16,2024,51,NW,North West,NW-P5,5,20,16,4,80.0,Amber,0
2024-12-16,2024,51,NW,North West,NW-P6,4,16,17,-1,106.2,Red,0
2024-12-16,2024,51,NE,North East,NE-P1,3,12,15,-3,125.0,Red,0
2024-12-16,2024,51,NE,North East,NE-P2,3,12,13,-1,108.3,Red,0
2024-12-16,2024,51,NE,North East,NE-P3,4,16,14,2,87.5,Amber,0
2024-12-16,2024,51,NE,North East,NE-P4,4,16,12,4,75.0,Amber,0
2024-12-16,2024,51,NE,North East,NE-P5,4,16,11,5,68.8,Green,0
2024-12-16,2024,51,MID,Midlands,MID-P1,5,20,16,4,80.0,Amber,0
2024-12-16,2024,51,MID,Midlands,MID-P2,4,16,19,-3,118.8,Red,0
2024-12-16,2024,51,MID,Midlands,MID-P3,5,20,14,6,70.0,Green,0
2024-12-16,2024,51,MID,Midlands,MID-P4,5,20,15,5,75.0,Amber,0
2024-12-16,2024,51,MID,Midlands,MID-P5,5,20,16,4,80.0,Amber,0
2024-12-16,2024,51,MID,Midlands,MID-P6,4,16,15,1,93.8,Red,0
2024-12-16,2024,51,MID,Midlands,MID-P7,4,16,16,0,100.0,Red,0
2024-12-16,2024,51,SE,South East,SE-P1,4,16,15,1,93.8,Red,0
2024-12-16,2024,51,SE,South East,SE-P2,5,20,16,4,80.0,Amber,0
2024-12-16,2024,51,SE,South East,SE-P3,5,20,15,5,75.0,Amber,0
2024-12-16,2024,51,SE,South East,SE-P4,4,16,16,0,100.0,Red,0
2024-12-16,2024,51,SE,South East,SE-P5,5,20,15,5,75.0,Amber,0
2024-12-16,2024,51,SE,South East,SE-P6,5,20,16,4,80.0,Amber,0
2024-12-16,2024,51,SE,South East,SE-P7,4,16,16,0,100.0,Red,0
2024-12-16,2024,51,SE,South East,SE-P8,4,16,12,4,75.0,Amber,0
2024-12-16,2024,51,SW,South West,SW-P1,4,16,13,3,81.2,Amber,0
2024-12-16,2024,51,SW,South West,SW-P2,4,16,13,3,81.2,Amber,0
2024-12-16,2024,51,SW,South West,SW-P3,5,20,13,7,65.0,Green,0
2024-12-16,2024,51,SW,South West,SW-P4,4,16,11,5,68.8,Green,0
2024-12-16,2024,51,WAL,Wales,WAL-P1,4,16,13,3,81.2,Amber,0
2024-12-16,2024,51,WAL,Wales,WAL-P2,5,20,14,6,70.0,Green,0
2024-12-16,2024,51,WAL,Wales,WAL-P3,5,20,14,6,70.0,Green,0
2024-12-16,2024,51,SCO,Scotland,SCO-P1,5,20,15,5,75.0,Amber,0
2024-12-16,2024,51,SCO,Scotland,SCO-P2,5,20,15,5,75.0,Amber,0
2024-12-16,2024,51,SCO,Scotland,SCO-P3,5,20,15,5,75.0,Amber,0
2024-12-16,2024,51,SCO,Scotland,SCO-P4,4,16,15,1,93.8,Red,0
2024-12-16,2024,51,YRK,Yorkshire,YRK-P1,5,20,17,3,85.0,Amber,0
2024-12-16,2024,51,YRK,Yorkshire,YRK-P2,5,20,17,3,85.0,Amber,0
2024-12-16,2024,51,YRK,Yorkshire,YRK-P3,5,20,13,7,65.0,Green,0
2024-12-16,2024,51,YRK,Yorkshire,YRK-P4,4,16,18,-2,112.5,Red,0
2024-12-16,2024,51,YRK,Yorkshire,YRK-P5,5,20,18,2,90.0,Red,0
2024-12-23,2024,52,NW,North West,NW-P1,5,20,13,7,65.0,Green,0
2024-12-23,2024,52,NW,North West,NW-P2,4,16,15,1,93.8,Red,0
2024-12-23,2024,52,NW,North West,NW-P3,4,16,14,2,87.5,Amber,0
2024-12-23,2024,52,NW,North West,NW-P4,5,20,14,6,70.0,Green,0
2024-12-23,2024,52,NW,North West,NW-P5,4,16,16,0,100.0,Red,0
2024-12-23,2024,52,NW,North West,NW-P6,5,20,14,6,70.0,Green,0
2024-12-23,2024,52,NE,North East,NE-P1,4,16,12,4,75.0,Amber,0
2024-12-23,2024,52,NE,North East,NE-P2,4,16,13,3,81.2,Amber,0
2024-12-23,2024,52,NE,North East,NE-P3,4,16,14,2,87.5,Amber,0
2024-12-23,2024,52,NE,North East,NE-P4,4,16,12,4,75.0,Amber,0
2024-12-23,2024,52,NE,North East,NE-P5,4,16,15,1,93.8,Red,0
2024-12-23,2024,52,MID,Midlands,MID-P1,5,20,14,6,70.0,Green,0
2024-12-23,2024,52,MID,Midlands,MID-P2,4,16,18,-2,112.5,Red,0
2024-12-23,2024,52,MID,Midlands,MID-P3,4,16,11,5,68.8,Green,0
2024-12-23,2024,52,MID,Midlands,MID-P4,5,20,15,5,75.0,Amber,0
2024-12-23,2024,52,MID,Midlands,MID-P5,5,20,15,5,75.0,Amber,0
2024-12-23,2024,52,MID,Midlands,MID-P6,4,16,14,2,87.5,Amber,0
2024-12-23,2024,52,MID,Midlands,MID-P7,4,16,16,0,100.0,Red,0
2024-12-23,2024,52,SE,South East,SE-P1,5,20,14,6,70.0,Green,0
2024-12-23,2024,52,SE,South East,SE-P2,4,16,15,1,93.8,Red,0
2024-12-23,2024,52,SE,South East,SE-P3,5,20,14,6,70.0,Green,0
2024-12-23,2024,52,SE,South East,SE-P4,4,16,13,3,81.2,Amber,0
2024-12-23,2024,52,SE,South East,SE-P5,4,16,16,0,100.0,Red,0
2024-12-23,2024,52,SE,South East,SE-P6,4,16,15,1,93.8,Red,0
2024-12-23,2024,52,SE,South East,SE-P7,4,16,11,5,68.8,Green,0
2024-12-23,2024,52,SE,South East,SE-P8,5,20,17,3,85.0,Amber,0
2024-12-23,2024,52,SW,South West,SW-P1,5,20,15,5,75.0,Amber,0
2024-12-23,2024,52,SW,South West,SW-P2,4,16,13,3,81.2,Amber,0
2024-12-23,2024,52,SW,South West,SW-P3,4,16,15,1,93.8,Red,0
2024-12-23,2024,52,SW,South West,SW-P4,5,20,12,8,60.0,Green,0
2024-12-23,2024,52,WAL,Wales,WAL-P1,4,16,16,0,100.0,Red,0
