contact_date,year,month,week,day_of_week,region_code,region_name,channel,volume,bookings,cancellations,abandoned,avg_handle_mins,is_forecast
2025-06-26,2025,6,26,Thursday,WAL,Wales,SMS,16,0,0,8,8.6,0
2025-06-26,2025,6,26,Thursday,WAL,Wales,Web,38,0,0,17,8.1,0
2025-06-26,2025,6,26,Thursday,YRK,Yorkshire,Agent Callback,3,0,0,0,7.57,0
2025-06-26,2025,6,26,Thursday,YRK,Yorkshire,App,77,2,1,34,9.26,0
2025-06-26,2025,6,26,Thursday,YRK,Yorkshire,IVR,16,0,0,6,8.82,0
2025-06-26,2025,6,26,Thursday,YRK,Yorkshire,Phone,139,7,1,39,8.76,0
2025-06-26,2025,6,26,Thursday,YRK,Yorkshire,SMS,21,1,0,6,8.16,0
2025-06-26,2025,6,26,Thursday,YRK,Yorkshire,Web,39,0,0,14,7.62,0
2025-06-27,2025,6,26,Friday,MID,Midlands,Agent Callback,8,0,0,0,10.46,0
2025-06-27,2025,6,26,Friday,MID,Midlands,App,53,0,0,22,7.87,0
2025-06-27,2025,6,26,Friday,MID,Midlands,IVR,14,1,0,4,8.45,0
2025-06-27,2025,6,26,Friday,MID,Midlands,Phone,141,4,0,58,8.66,0
2025-06-27,2025,6,26,Friday,MID,Midlands,SMS,47,0,0,21,8.23,0
2025-06-27,2025,6,26,Friday,MID,Midlands,Web,91,2,0,37,8.78,0
2025-06-27,2025,6,26,Friday,NE,North East,Agent Callback,16,0,0,8,6.81,0
2025-06-27,2025,6,26,Friday,NE,North East,App,57,2,0,25,7.85,0
2025-06-27,2025,6,26,Friday,NE,North East,IVR,4,0,0,2,6.91,0
2025-06-27,2025,6,26,Friday,NE,North East,Phone,83,5,0,24,7.75,0
2025-06-27,2025,6,26,Friday,NE,North East,SMS,20,1,0,4,8.13,0
2025-06-27,2025,6,26,Friday,NE,North East,Web,33,0,0,9,9.87,0
2025-06-27,2025,6,26,Friday,NW,North West,Agent Callback,0,0,0,0,7.47,0
2025-06-27,2025,6,26,Friday,NW,North West,App,40,1,1,15,8.62,0
2025-06-27,2025,6,26,Friday,NW,North West,IVR,12,0,0,1,7.14,0
2025-06-27,2025,6,26,Friday,NW,North West,Phone,125,5,1,40,7.85,0
2025-06-27,2025,6,26,Friday,NW,North West,SMS,26,0,0,10,9.8,0
2025-06-27,2025,6,26,Friday,NW,North West,Web,96,0,0,35,9.3,0
2025-06-27,2025,6,26,Friday,SCO,Scotland,Agent Callback,10,0,0,5,10.57,0
2025-06-27,2025,6,26,Friday,SCO,Scotland,App,40,0,0,18,9.22,0
2025-06-27,2025,6,26,Friday,SCO,Scotland,IVR,41,3,0,13,7.97,0
2025-06-27,2025,6,26,Friday,SCO,Scotland,Phone,67,2,0,27,8.77,0
2025-06-27,2025,6,26,Friday,SCO,Scotland,SMS,30,1,1,11,8.0,0
2025-06-27,2025,6,26,Friday,SCO,Scotland,Web,59,0,0,22,7.74,0
2025-06-27,2025,6,26,Friday,SE,South East,Agent Callback,0,0,0,0,6.17,0
2025-06-27,2025,6,26,Friday,SE,South East,App,52,2,1,19,7.55,0
2025-06-27,2025,6,26,Friday,SE,South East,IVR,27,0,0,12,9.19,0
2025-06-27,2025,6,26,Friday,SE,South East,Phone,76,4,0,28,8.64,0
2025-06-27,2025,6,26,Friday,SE,South East,SMS,62,4,1,17,7.95,0
2025-06-27,2025,6,26,Friday,SE,South East,Web,105,2,0,37,8.1,0
2025-06-27,2025,6,26,Friday,SW,South West,Agent Callback,0,0,0,0,8.56,0
2025-06-27,2025,6,26,Friday,SW,South West,App,41,1,0,13,8.55,0
2025-06-27,2025,6,26,Friday,SW,South West,IVR,5,0,0,1,10.64,0
2025-06-27,2025,6,26,Friday,SW,South West,Phone,56,3,0,12,8.2,0
2025-06-27,2025,6,26,Friday,SW,South West,SMS,17,1,0,6,8.13,0
2025-06-27,2025,6,26,Friday,SW,South West,Web,34,0,0,12,8.97,0
2025-06-27,2025,6,26,Friday,WAL,Wales,Agent Callback,15,0,0,6,9.14,0
2025-06-27,2025,6,26,Friday,WAL,Wales,App,21,1,0,8,7.64,0
2025-06-27,2025,6,26,Friday,WAL,Wales,IVR,5,1,0,0,6.38,0
2025-06-27,2025,6,26,Friday,WAL,Wales,Phone,49,2,1,15,7.46,0
2025-06-27,2025,6,26,Friday,WAL,Wales,SMS,7,0,0,1,6.62,0
2025-06-27,2025,6,26,Friday,WAL,Wales,Web,29,0,0,14,9.18,0
2025-06-27,2025,6,26,Friday,YRK,Yorkshire,Agent Callback,0,0,0,0,4.66,0
2025-06-27,2025,6,26,Friday,YRK,Yorkshire,App,43,1,0,18,8.8,0
2025-06-27,2025,6,26,Friday,YRK,Yorkshire,IVR,33,1,0,8,8.73,0
2025-06-27,2025,6,26,Friday,YRK,Yorkshire,Phone,101,6,2,39,8.79,0
2025-06-27,2025,6,26,Friday,YRK,Yorkshire,SMS,20,2,0,7,8.43,0
2025-06-27,2025,6,26,Friday,YRK,Yorkshire,Web,67,3,0,23,8.18,0
2025-06-28,2025,6,26,Saturday,MID,Midlands,Agent Callback,20,0,0,8,8.79,0
2025-06-28,2025,6,26,Saturday,MID,Midlands,App,0,0,0,0,7.9,0
2025-06-28,2025,6,26,Saturday,MID,Midlands,IVR,6,1,0,2,7.65,0
2025-06-28,2025,6,26,Saturday,MID,Midlands,Phone,56,3,2,17,7.87,0
2025-06-28,2025,6,26,Saturday,MID,Midlands,SMS,33,1,0,12,8.03,0
2025-06-28,2025,6,26,Saturday,MID,Midlands,Web,21,1,0,5,9.03,0
2025-06-28,2025,6,26,Saturday,NE,North East,Agent Callback,3,0,0,0,8.81,0
2025-06-28,2025,6,26,Saturday,NE,North East,App,16,1,1,5,5.8,0
2025-06-28,2025,6,26,Saturday,NE,North East,IVR,2,1,0,0,8.55,0
2025-06-28,2025,6,26,Saturday,NE,North East,Phone,46,3,1,15,8.25,0
2025-06-28,2025,6,26,Saturday,NE,North East,Web,55,1,0,21,9.22,0
2025-06-28,2025,6,26,Saturday,NW,North West,Agent Callback,2,1,0,0,8.86,0
2025-06-28,2025,6,26,Saturday,NW,North West,App,28,1,0,12,9.43,0
2025-06-28,2025,6,26,Saturday,NW,North West,IVR,10,0,0,3,7.3,0
2025-06-28,2025,6,26,Saturday,NW,North West,Phone,32,1,0,14,7.59,0
2025-06-28,2025,6,26,Saturday,NW,North West,SMS,6,1,0,0,8.22,0
2025-06-28,2025,6,26,Saturday,NW,North West,Web,37,2,1,13,8.66,0
2025-06-28,2025,6,26,Saturday,SCO,Scotland,Agent Callback,2,0,0,1,8.98,0
2025-06-28,2025,6,26,Saturday,SCO,Scotland,App,6,0,0,3,9.89,0
2025-06-28,2025,6,26,Saturday,SCO,Scotland,IVR,2,0,0,1,9.03,0
2025-06-28,2025,6,26,Saturday,SCO,Scotland,Phone,38,5,3,11,8.59,0
2025-06-28,2025,6,26,Saturday,SCO,Scotland,Web,35,3,0,11,8.74,0
2025-06-28,2025,6,26,Saturday,SE,South East,Agent Callback,4,0,0,2,5.53,0
2025-06-28,2025,6,26,Saturday,SE,South East,App,41,4,1,13,8.39,0
2025-06-28,2025,6,26,Saturday,SE,South East,IVR,19,1,0,5,7.36,0
2025-06-28,2025,6,26,Saturday,SE,South East,Phone,57,3,0,20,8.78,0
2025-06-28,2025,6,26,Saturday,SE,South East,SMS,7,1,1,0,6.98,0
2025-06-28,2025,6,26,Saturday,SE,South East,Web,44,4,0,14,9.42,0
2025-06-28,2025,6,26,Saturday,SW,South West,App,4,0,0,0,7.43,0
2025-06-28,2025,6,26,Saturday,SW,South West,IVR,2,0,0,1,8.21,0
2025-06-28,2025,6,26,Saturday,SW,South West,Phone,28,2,0,5,7.18,0
2025-06-28,2025,6,26,Saturday,SW,South West,SMS,14,0,0,4,6.86,0
2025-06-28,2025,6,26,Saturday,SW,South West,Web,28,0,0,10,7.18,0
2025-06-28,2025,6,26,Saturday,WAL,Wales,Agent Callback,8,0,0,4,6.36,0
2025-06-28,2025,6,26,Saturday,WAL,Wales,App,4,0,0,2,11.09,0
2025-06-28,2025,6,26,Saturday,WAL,Wales,Phone,26,3,0,7,9.19,0
2025-06-28,2025,6,26,Saturday,WAL,Wales,SMS,10,0,0,3,6.72,0
2025-06-28,2025,6,26,Saturday,WAL,Wales,Web,12,2,1,4,9.19,0
2025-06-28,2025,6,26,Saturday,YRK,Yorkshire,Agent Callback,4,0,0,2,10.94,0
2025-06-28,2025,6,26,Saturday,YRK,Yorkshire,App,15,1,0,6,8.55,0
2025-06-28,2025,6,26,Saturday,YRK,Yorkshire,IVR,2,1,1,0,7.68,0
2025-06-28,2025,6,26,Saturday,YRK,Yorkshire,Phone,41,1,0,9,8.33,0
2025-06-28,2025,6,26,Saturday,YRK,Yorkshire,SMS,17,2,0,4,8.57,0
2025-06-28,2025,6,26,Saturday,YRK,Yorkshire,Web,32,0,0,12,8.48,0
2025-06-29,2025,6,26,Sunday,MID,Midlands,Agent Callback,0,0,0,0,9.43,0
2025-06-29,2025,6,26,Sunday,MID,Midlands,App,13,1,0,5,9.91,0
2025-06-29,2025,6,26,Sunday,MID,Midlands,Phone,27,1,0,11,9.33,0
2025-06-29,2025,6,26,Sunday,MID,Midlands,SMS,4,0,0,2,10.99,0
2025-06-29,2025,6,26,Sunday,MID,Midlands,Web,39,1,0,11,9.51,0
2025-06-29,2025,6,26,Sunday,NE,North East,Agent Callback,0,0,0,0,9.62,0
2025-06-29,2025,6,26,Sunday,NE,North East,App,15,1,0,3,7.1,0
2025-06-29,2025,6,26,Sunday,NE,North East,IVR,0,0,0,0,5.05,0
2025-06-29,2025,6,26,Sunday,NE,North East,Phone,20,0,0,10,7.02,0
2025-06-29,2025,6,26,Sunday,NE,North East,SMS,8,0,0,4,8.86,0
2025-06-29,2025,6,26,Sunday,NE,North East,Web,0,0,0,0,10.53,0
2025-06-29,2025,6,26,Sunday,NW,North West,App,33,1,0,10,7.32,0
2025-06-29,2025,6,26,Sunday,NW,North West,IVR,2,0,0,1,8.17,0
2025-06-29,2025,6,26,Sunday,NW,North West,Phone,36,0,0,13,9.15,0
2025-06-29,2025,6,26,Sunday,NW,North West,Web,21,2,0,4,8.55,0
2025-06-29,2025,6,26,Sunday,SCO,Scotland,App,8,1,0,2,9.74,0
2025-06-29,2025,6,26,Sunday,SCO,Scotland,Phone,14,1,0,0,8.26,0
2025-06-29,2025,6,26,Sunday,SCO,Scotland,SMS,5,0,0,1,9.97,0
2025-06-29,2025,6,26,Sunday,SCO,Scotland,Web,8,0,0,3,8.34,0
2025-06-29,2025,6,26,Sunday,SE,South East,Agent Callback,2,0,0,1,11.57,0
2025-06-29,2025,6,26,Sunday,SE,South East,App,34,2,1,9,8.65,0
2025-06-29,2025,6,26,Sunday,SE,South East,IVR,12,0,0,4,9.72,0
2025-06-29,2025,6,26,Sunday,SE,South East,Phone,50,2,1,22,8.83,0
2025-06-29,2025,6,26,Sunday,SE,South East,SMS,16,0,0,7,9.05,0
2025-06-29,2025,6,26,Sunday,SE,South East,Web,21,0,0,9,7.58,0
2025-06-29,2025,6,26,Sunday,SW,South West,App,16,2,0,1,8.48,0
2025-06-29,2025,6,26,Sunday,SW,South West,Phone,20,0,0,8,8.94,0
2025-06-29,2025,6,26,Sunday,SW,South West,SMS,13,0,0,4,9.47,0
2025-06-29,2025,6,26,Sunday,SW,South West,Web,4,0,0,0,6.5,0
2025-06-29,2025,6,26,Sunday,WAL,Wales,Agent Callback,0,0,0,0,9.81,0
2025-06-29,2025,6,26,Sunday,WAL,Wales,App,10,0,0,5,10.97,0
2025-06-29,2025,6,26,Sunday,WAL,Wales,Phone,21,2,1,6,9.46,0
2025-06-29,2025,6,26,Sunday,WAL,Wales,Web,4,1,0,1,8.95,0
2025-06-29,2025,6,26,Sunday,YRK,Yorkshire,Agent Callback,5,0,0,0,9.16,0
2025-06-29,2025,6,26,Sunday,YRK,Yorkshire,App,8,1,0,0,9.13,0
2025-06-29,2025,6,26,Sunday,YRK,Yorkshire,IVR,0,0,0,0,9.64,0
2025-06-29,2025,6,26,Sunday,YRK,Yorkshire,Phone,14,0,0,5,6.57,0
2025-06-29,2025,6,26,Sunday,YRK,Yorkshire,SMS,10,0,0,5,5.56,0
2025-06-29,2025,6,26,Sunday,YRK,Yorkshire,Web,38,3,0,9,9.12,0
2025-06-30,2025,6,27,Monday,MID,Midlands,Agent Callback,12,0,0,6,8.37,0
2025-06-30,2025,6,27,Monday,MID,Midlands,App,60,4,0,21,8.19,0
2025-06-30,2025,6,27,Monday,MID,Midlands,IVR,12,2,0,1,7.63,0
2025-06-30,2025,6,27,Monday,MID,Midlands,Phone,151,4,1,52,8.97,0
2025-06-30,2025,6,27,Monday,MID,Midlands,SMS,45,4,0,15,9.24,0
2025-06-30,2025,6,27,Monday,MID,Midlands,Web,91,4,0,36,8.58,0
2025-06-30,2025,6,27,Monday,NE,North East,Agent Callback,14,0,0,3,8.39,0
2025-06-30,2025,6,27,Monday,NE,North East,App,42,1,1,15,8.41,0
2025-06-30,2025,6,27,Monday,NE,North East,IVR,8,0,0,4,4.98,0
2025-06-30,2025,6,27,Monday,NE,North East,Phone,112,3,1,46,8.22,0
2025-06-30,2025,6,27,Monday,NE,North East,SMS,58,1,1,24,8.96,0
2025-06-30,2025,6,27,Monday,NE,North East,Web,43,1,0,11,8.27,0
2025-06-30,2025,6,27,Monday,NW,North West,Agent Callback,9,0,0,4,8.82,0
2025-06-30,2025,6,27,Monday,NW,North West,App,58,2,1,22,8.78,0
2025-06-30,2025,6,27,Monday,NW,North West,IVR,29,1,0,11,9.68,0
2025-06-30,2025,6,27,Monday,NW,North West,Phone,173,10,4,53,8.21,0
2025-06-30,2025,6,27,Monday,NW,North West,SMS,29,3,1,10,8.28,0
2025-06-30,2025,6,27,Monday,NW,North West,Web,84,6,1,25,8.41,0
2025-06-30,2025,6,27,Monday,SCO,Scotland,App,31,2,1,11,9.54,0
2025-06-30,2025,6,27,Monday,SCO,Scotland,IVR,9,1,0,3,9.42,0
2025-06-30,2025,6,27,Monday,SCO,Scotland,Phone,66,5,2,17,9.51,0
2025-06-30,2025,6,27,Monday,SCO,Scotland,SMS,26,0,0,11,7.69,0
2025-06-30,2025,6,27,Monday,SCO,Scotland,Web,70,2,0,28,9.29,0
2025-06-30,2025,6,27,Monday,SE,South East,Agent Callback,17,1,0,8,5.88,0
2025-06-30,2025,6,27,Monday,SE,South East,App,83,3,0,32,8.85,0
2025-06-30,2025,6,27,Monday,SE,South East,IVR,22,1,0,9,10.12,0
2025-06-30,2025,6,27,Monday,SE,South East,Phone,207,8,1,75,8.12,0
2025-06-30,2025,6,27,Monday,SE,South East,SMS,37,0,0,14,7.0,0
2025-06-30,2025,6,27,Monday,SE,South East,Web,123,1,0,51,8.25,0
2025-06-30,2025,6,27,Monday,SW,South West,Agent Callback,23,1,0,8,9.71,0
2025-06-30,2025,6,27,Monday,SW,South West,App,51,1,1,22,8.5,0
2025-06-30,2025,6,27,Monday,SW,South West,IVR,3,1,0,0,6.42,0
2025-06-30,2025,6,27,Monday,SW,South West,Phone,59,4,1,13,8.65,0
2025-06-30,2025,6,27,Monday,SW,South West,SMS,28,3,0,5,8.62,0
2025-06-30,2025,6,27,Monday,SW,South West,Web,63,3,1,24,8.16,0
2025-06-30,2025,6,27,Monday,WAL,Wales,Agent Callback,15,0,0,5,9.12,0
2025-06-30,2025,6,27,Monday,WAL,Wales,App,47,1,0,22,9.4,0
2025-06-30,2025,6,27,Monday,WAL,Wales,IVR,5,1,0,0,6.81,0
2025-06-30,2025,6,27,Monday,WAL,Wales,Phone,45,2,1,16,7.6,0
2025-06-30,2025,6,27,Monday,WAL,Wales,SMS,28,0,0,12,8.05,0
2025-06-30,2025,6,27,Monday,WAL,Wales,Web,28,4,0,6,8.62,0
2025-06-30,2025,6,27,Monday,YRK,Yorkshire,Agent Callback,0,0,0,0,11.76,0
2025-06-30,2025,6,27,Monday,YRK,Yorkshire,App,57,2,0,20,7.89,0
2025-06-30,2025,6,27,Monday,YRK,Yorkshire,IVR,21,0,0,7,8.21,0
2025-06-30,2025,6,27,Monday,YRK,Yorkshire,Phone,126,4,1,52,8.44,0
2025-06-30,2025,6,27,Monday,YRK,Yorkshire,SMS,44,0,0,15,8.66,0
2025-06-30,2025,6,27,Monday,YRK,Yorkshire,Web,65,3,0,22,7.88,0
2025-07-01,2025,7,27,Tuesday,MID,Midlands,Agent Callback,29,0,0,12,7.54,0
2025-07-01,2025,7,27,Tuesday,MID,Midlands,App,56,5,1,19,8.99,0
2025-07-01,2025,7,27,Tuesday,MID,Midlands,IVR,13,0,0,4,8.58,0
2025-07-01,2025,7,27,Tuesday,MID,Midlands,Phone,158,17,2,44,8.1,0
2025-07-01,2025,7,27,Tuesday,MID,Midlands,SMS,40,4,1,8,8.62,0
2025-07-01,2025,7,27,Tuesday,MID,Midlands,Web,121,4,0,45,7.99,0
2025-07-01,2025,7,27,Tuesday,NE,North East,App,32,1,0,13,8.89,0
2025-07-01,2025,7,27,Tuesday,NE,North East,IVR,5,0,0,1,10.48,0
2025-07-01,2025,7,27,Tuesday,NE,North East,Phone,114,4,1,31,8.03,0
2025-07-01,2025,7,27,Tuesday,NE,North East,SMS,4,0,0,2,8.74,0
2025-07-01,2025,7,27,Tuesday,NE,North East,Web,65,3,0,28,8.47,0
2025-07-01,2025,7,27,Tuesday,NW,North West,App,36,2,1,11,8.19,0
2025-07-01,2025,7,27,Tuesday,NW,North West,IVR,33,2,0,10,9.82,0
2025-07-01,2025,7,27,Tuesday,NW,North West,Phone,120,1,0,56,7.63,0
2025-07-01,2025,7,27,Tuesday,NW,North West,SMS,32,1,0,14,7.82,0
2025-07-01,2025,7,27,Tuesday,NW,North West,Web,71,4,1,21,8.41,0
2025-07-01,2025,7,27,Tuesday,SCO,Scotland,Agent Callback,5,0,0,0,8.64,0
2025-07-01,2025,7,27,Tuesday,SCO,Scotland,App,32,2,0,10,9.8,0
2025-07-01,2025,7,27,Tuesday,SCO,Scotland,IVR,16,0,0,8,7.1,0
2025-07-01,2025,7,27,Tuesday,SCO,Scotland,Phone,83,5,0,21,8.34,0
2025-07-01,2025,7,27,Tuesday,SCO,Scotland,SMS,38,1,0,12,9.27,0
2025-07-01,2025,7,27,Tuesday,SCO,Scotland,Web,56,2,0,24,8.06,0
2025-07-01,2025,7,27,Tuesday,SE,South East,Agent Callback,7,1,0,2,6.86,0
2025-07-01,2025,7,27,Tuesday,SE,South East,App,54,2,1,13,8.09,0
2025-07-01,2025,7,27,Tuesday,SE,South East,IVR,31,0,0,12,9.3,0
2025-07-01,2025,7,27,Tuesday,SE,South East,Phone,156,5,1,62,8.06,0
2025-07-01,2025,7,27,Tuesday,SE,South East,SMS,31,3,2,6,8.25,0
2025-07-01,2025,7,27,Tuesday,SE,South East,Web,126,5,0,45,8.74,0
2025-07-01,2025,7,27,Tuesday,SW,South West,App,30,5,0,4,9.26,0
2025-07-01,2025,7,27,Tuesday,SW,South West,IVR,31,2,0,8,8.75,0
2025-07-01,2025,7,27,Tuesday,SW,South West,Phone,84,2,1,28,8.41,0
2025-07-01,2025,7,27,Tuesday,SW,South West,SMS,30,1,1,14,8.54,0
2025-07-01,2025,7,27,Tuesday,SW,South West,Web,60,3,0,17,7.71,0
2025-07-01,2025,7,27,Tuesday,WAL,Wales,Agent Callback,6,0,0,3,6.3,0
2025-07-01,2025,7,27,Tuesday,WAL,Wales,App,61,1,1,22,8.15,0
2025-07-01,2025,7,27,Tuesday,WAL,Wales,IVR,8,0,0,4,8.24,0
2025-07-01,2025,7,27,Tuesday,WAL,Wales,Phone,49,1,0,15,8.13,0
2025-07-01,2025,7,27,Tuesday,WAL,Wales,SMS,17,0,0,4,10.58,0
2025-07-01,2025,7,27,Tuesday,WAL,Wales,Web,30,1,0,8,8.35,0
2025-07-01,2025,7,27,Tuesday,YRK,Yorkshire,Agent Callback,4,0,0,0,10.97,0
2025-07-01,2025,7,27,Tuesday,YRK,Yorkshire,App,13,2,0,4,8.0,0
2025-07-01,2025,7,27,Tuesday,YRK,Yorkshire,IVR,20,0,0,10,10.37,0
2025-07-01,2025,7,27,Tuesday,YRK,Yorkshire,Phone,127,6,1,46,8.65,0
2025-07-01,2025,7,27,Tuesday,YRK,Yorkshire,SMS,20,1,0,5,7.31,0
2025-07-01,2025,7,27,Tuesday,YRK,Yorkshire,Web,83,4,2,26,8.71,0
2025-07-02,2025,7,27,Wednesday,MID,Midlands,Agent Callback,48,0,0,20,8.8,0
2025-07-02,2025,7,27,Wednesday,MID,Midlands,App,53,4,0,20,8.01,0
2025-07-02,2025,7,27,Wednesday,MID,Midlands,IVR,11,2,1,1,9.37,0
2025-07-02,2025,7,27,Wednesday,MID,Midlands,Phone,180,5,1,62,8.26,0
2025-07-02,2025,7,27,Wednesday,MID,Midlands,SMS,32,3,1,8,10.1,0
2025-07-02,2025,7,27,Wednesday,MID,Midlands,Web,131,7,2,31,9.06,0
2025-07-02,2025,7,27,Wednesday,NE,North East,Agent Callback,14,1,0,6,7.3,0
2025-07-02,2025,7,27,Wednesday,NE,North East,App,24,1,1,9,7.51,0
2025-07-02,2025,7,27,Wednesday,NE,North East,IVR,14,0,0,5,9.43,0
2025-07-02,2025,7,27,Wednesday,NE,North East,Phone,84,3,0,30,9.21,0
2025-07-02,2025,7,27,Wednesday,NE,North East,SMS,14,0,0,7,8.27,0
2025-07-02,2025,7,27,Wednesday,NE,North East,Web,85,1,0,38,8.43,0
2025-07-02,2025,7,27,Wednesday,NW,North West,Agent Callback,12,1,1,2,8.29,0
2025-07-02,2025,7,27,Wednesday,NW,North West,App,53,3,0,19,8.7,0
2025-07-02,2025,7,27,Wednesday,NW,North West,IVR,18,0,0,6,9.38,0
2025-07-02,2025,7,27,Wednesday,NW,North West,Phone,101,2,0,34,8.39,0
2025-07-02,2025,7,27,Wednesday,NW,North West,SMS,22,0,0,6,8.33,0
2025-07-02,2025,7,27,Wednesday,NW,North West,Web,67,5,1,20,8.53,0
2025-07-02,2025,7,27,Wednesday,SCO,Scotland,Agent Callback,6,0,0,2,10.68,0
2025-07-02,2025,7,27,Wednesday,SCO,Scotland,App,15,1,0,7,8.18,0
2025-07-02,2025,7,27,Wednesday,SCO,Scotland,IVR,20,0,0,10,9.5,0
2025-07-02,2025,7,27,Wednesday,SCO,Scotland,Phone,103,5,1,35,7.91,0
2025-07-02,2025,7,27,Wednesday,SCO,Scotland,SMS,10,0,0,3,9.76,0
2025-07-02,2025,7,27,Wednesday,SCO,Scotland,Web,64,2,2,22,8.35,0
2025-07-02,2025,7,27,Wednesday,SE,South East,Agent Callback,27,0,0,7,9.43,0
2025-07-02,2025,7,27,Wednesday,SE,South East,App,69,3,1,24,8.82,0
2025-07-02,2025,7,27,Wednesday,SE,South East,IVR,55,2,0,22,8.56,0
2025-07-02,2025,7,27,Wednesday,SE,South East,Phone,143,6,0,46,8.95,0
2025-07-02,2025,7,27,Wednesday,SE,South East,SMS,46,2,1,14,9.96,0
2025-07-02,2025,7,27,Wednesday,SE,South East,Web,65,2,1,24,9.19,0
2025-07-02,2025,7,27,Wednesday,SW,South West,Agent Callback,10,0,0,4,8.55,0
2025-07-02,2025,7,27,Wednesday,SW,South West,App,42,0,0,12,7.82,0
2025-07-02,2025,7,27,Wednesday,SW,South West,IVR,13,0,0,6,6.68,0
2025-07-02,2025,7,27,Wednesday,SW,South West,Phone,69,11,3,12,8.06,0
2025-07-02,2025,7,27,Wednesday,SW,South West,SMS,0,0,0,0,10.85,0
2025-07-02,2025,7,27,Wednesday,SW,South West,Web,48,2,1,13,7.78,0
2025-07-02,2025,7,27,Wednesday,WAL,Wales,Agent Callback,1,0,0,0,11.12,0
2025-07-02,2025,7,27,Wednesday,WAL,Wales,App,49,0,0,22,8.4,0
2025-07-02,2025,7,27,Wednesday,WAL,Wales,IVR,16,0,0,8,7.23,0
2025-07-02,2025,7,27,Wednesday,WAL,Wales,Phone,49,1,1,22,7.58,0
2025-07-02,2025,7,27,Wednesday,WAL,Wales,SMS,21,2,2,8,8.36,0
2025-07-02,2025,7,27,Wednesday,WAL,Wales,Web,56,2,2,24,9.49,0
2025-07-02,2025,7,27,Wednesday,YRK,Yorkshire,Agent Callback,12,0,0,1,9.29,0
2025-07-02,2025,7,27,Wednesday,YRK,Yorkshire,App,72,2,0,24,8.94,0
2025-07-02,2025,7,27,Wednesday,YRK,Yorkshire,IVR,22,0,0,9,8.95,0
2025-07-02,2025,7,27,Wednesday,YRK,Yorkshire,Phone,117,7,0,41,7.96,0
2025-07-02,2025,7,27,Wednesday,YRK,Yorkshire,SMS,13,1,0,1,9.17,0
2025-07-02,2025,7,27,Wednesday,YRK,Yorkshire,Web,92,1,0,42,9.23,0
2025-07-03,2025,7,27,Thursday,MID,Midlands,Agent Callback,36,2,0,13,7.0,0
2025-07-03,2025,7,27,Thursday,MID,Midlands,App,50,3,1,18,8.29,0
2025-07-03,2025,7,27,Thursday,MID,Midlands,IVR,19,1,0,8,7.28,0
2025-07-03,2025,7,27,Thursday,MID,Midlands,Phone,165,7,0,65,8.83,0
2025-07-03,2025,7,27,Thursday,MID,Midlands,SMS,45,2,0,17,7.42,0
2025-07-03,2025,7,27,Thursday,MID,Midlands,Web,100,8,2,22,7.65,0
2025-07-03,2025,7,27,Thursday,NE,North East,Agent Callback,0,0,0,0,11.78,0
2025-07-03,2025,7,27,Thursday,NE,North East,App,54,2,1,24,7.57,0
2025-07-03,2025,7,27,Thursday,NE,North East,IVR,3,1,0,1,8.94,0
2025-07-03,2025,7,27,Thursday,NE,North East,Phone,122,7,2,46,8.4,0
2025-07-03,2025,7,27,Thursday,NE,North East,SMS,10,0,0,2,7.67,0
2025-07-03,2025,7,27,Thursday,NE,North East,Web,62,3,1,20,8.51,0
2025-07-03,2025,7,27,Thursday,NW,North West,Agent Callback,15,1,0,7,8.34,0
2025-07-03,2025,7,27,Thursday,NW,North West,App,60,3,0,23,7.61,0
2025-07-03,2025,7,27,Thursday,NW,North West,IVR,13,0,0,4,7.89,0
2025-07-03,2025,7,27,Thursday,NW,North West,Phone,92,1,0,30,9.25,0
2025-07-03,2025,7,27,Thursday,NW,North West,SMS,12,1,0,5,6.45,0
2025-07-03,2025,7,27,Thursday,NW,North West,Web,36,1,0,12,9.71,0
2025-07-03,2025,7,27,Thursday,SCO,Scotland,Agent Callback,26,1,1,12,8.6,0
2025-07-03,2025,7,27,Thursday,SCO,Scotland,App,48,2,0,19,9.47,0
2025-07-03,2025,7,27,Thursday,SCO,Scotland,IVR,4,0,0,2,8.86,0
2025-07-03,2025,7,27,Thursday,SCO,Scotland,Phone,61,3,1,15,9.66,0
2025-07-03,2025,7,27,Thursday,SCO,Scotland,SMS,12,1,0,5,6.24,0
2025-07-03,2025,7,27,Thursday,SCO,Scotland,Web,70,1,0,21,8.72,0
2025-07-03,2025,7,27,Thursday,SE,South East,Agent Callback,13,1,0,4,8.04,0
2025-07-03,2025,7,27,Thursday,SE,South East,App,134,5,1,58,8.37,0
2025-07-03,2025,7,27,Thursday,SE,South East,IVR,44,1,0,16,8.36,0
2025-07-03,2025,7,27,Thursday,SE,South East,Phone,220,9,4,71,8.81,0
2025-07-03,2025,7,27,Thursday,SE,South East,SMS,46,2,0,15,8.47,0
2025-07-03,2025,7,27,Thursday,SE,South East,Web,115,3,1,42,8.06,0
2025-07-03,2025,7,27,Thursday,SW,South West,Agent Callback,13,0,0,5,7.12,0
2025-07-03,2025,7,27,Thursday,SW,South West,App,63,1,1,27,8.08,0
2025-07-03,2025,7,27,Thursday,SW,South West,IVR,37,0,0,14,9.62,0
2025-07-03,2025,7,27,Thursday,SW,South West,Phone,100,4,1,41,8.75,0
